Month,Borough_x,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough_y,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference
03/01/2023,Manhattan,Elevator,EL325,3,3,0,0,260.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985909498207885,733.5166666666667,744.0,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623,104,623,M20,BMT,Jamaica,Canal St,M,J Z,Subway,40.718092,-73.999892,Brooklyn,Broad St,0,,POINT (-73.999892 40.718092)
03/01/2023,Manhattan,Elevator,EL325,3,3,0,0,260.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985909498207885,733.5166666666667,744.0,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623,410,623,639,IRT,Lexington Av,Canal St,M,6,Subway,40.718803,-74.000193,Uptown & The Bronx,Downtown,1,,POINT (-74.000193 40.718803)
03/01/2023,Brooklyn,Elevator,EL393,0,0,0,0,240.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98,98,98,M12,BMT,Jamaica,Flushing Av,Bk,J M,Elevated,40.70026,-73.941126,Jamaica - Middle Village,Manhattan,1,,POINT (-73.941126 40.70026)
03/01/2023,Manhattan,Elevator,EL299,4,1,3,0,75.0,0.983736559139785,121.98333333333332,124.0,0.991129032258064,122.89999999999998,124.0,0.987007168458781,734.3333333333333,744.0,23ST-LEX-6,405,23 St - Station,405,405,405,634,IRT,Lexington Av,23 St,M,6,Subway,40.739864,-73.986599,Uptown & The Bronx,Downtown,1,,POINT (-73.986599 40.739864)
03/01/2023,Queens,Elevator,EL447,3,2,1,0,141.0,0.972983870967742,120.65,124.0,0.976478494623656,121.08333333333334,124.0,0.984408602150538,732.4,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,274,606,F09,IND,Queens Blvd,Court Sq-23 St,Q,E M,Subway,40.747846,-73.946,Forest Hills - Jamaica,Manhattan,2,Manhattan-bound only,POINT (-73.946 40.747846)
03/01/2023,Queens,Elevator,EL447,3,2,1,0,141.0,0.972983870967742,120.65,124.0,0.976478494623656,121.08333333333334,124.0,0.984408602150538,732.4,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,281,606,G22,IND,Crosstown,Court Sq,Q,G,Subway,40.746554,-73.943832,,Brooklyn,1,,POINT (-73.943832 40.746554)
03/01/2023,Queens,Elevator,EL447,3,2,1,0,141.0,0.972983870967742,120.65,124.0,0.976478494623656,121.08333333333334,124.0,0.984408602150538,732.4,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,462,606,719,IRT,Flushing,Court Sq,Q,7,Elevated,40.747023,-73.945264,Flushing,Manhattan,1,,POINT (-73.945264 40.747023)
03/01/2023,Manhattan,Elevator,EL213,3,1,2,1,87.0,0.971505376344086,120.46666666666668,124.0,0.993145161290323,123.15,124.0,0.985371863799283,733.1166666666667,744.0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607,12,607,R17,BMT,Broadway - Brighton,34 St-Herald Sq,M,N Q R W,Subway,40.749567,-73.98795,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.98795 40.749567)
03/01/2023,Manhattan,Elevator,EL213,3,1,2,1,87.0,0.971505376344086,120.46666666666668,124.0,0.993145161290323,123.15,124.0,0.985371863799283,733.1166666666667,744.0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607,227,607,D17,IND,6th Av - Culver,34 St-Herald Sq,M,B D F M,Subway,40.749719,-73.987823,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.987823 40.749719)
03/01/2023,Manhattan,Elevator,EL443,9,2,7,0,75.0,0.946102150537634,117.31666666666662,123.99999999999996,0.954301075268817,118.33333333333331,123.99999999999996,0.941285842293907,700.3166666666667,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223,223,223,B08,IND,63rd St,Lexington Av/63 St,M,F Q,Subway,40.764629,-73.966113,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.966113 40.764629)
03/01/2023,Brooklyn,Elevator,EL376,2,2,0,0,128.0,1.0,124.0,124.0,0.983870967741936,122.0,124.0,0.990322580645161,736.8,744.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68,68,68,B21,BMT,West End,Bay Pkwy,Bk,D,Elevated,40.601875,-73.993728,Manhattan,Coney Island,1,,POINT (-73.993728 40.601875)
03/01/2023,Bronx,Elevator,EL194,2,1,1,1,191.0,1.0,124.0,124.0,0.971639784946237,120.48333333333332,124.0,0.985954301075269,733.5500000000001,744.0,233ST-LWP-2/5,418,233 St - Station,418,418,418,205,IRT,Lenox - White Plains Rd,233 St,Bx,2 5,Elevated,40.893193,-73.857473,Wakefield - 241 St,Manhattan,1,,POINT (-73.857473 40.893193)
03/01/2023,Brooklyn,Elevator,EL739,4,2,2,0,44.0,0.991397849462366,122.93333333333332,124.0,0.991935483870968,122.99999999999996,124.0,0.991957885304659,738.0166666666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,63,615,B16,BMT,West End,62 St,Bk,D,Elevated,40.626472,-73.996895,Manhattan,Coney Island,1,,POINT (-73.996895 40.626472)
03/01/2023,Brooklyn,Elevator,EL739,4,2,2,0,44.0,0.991397849462366,122.93333333333332,124.0,0.991935483870968,122.99999999999996,124.0,0.991957885304659,738.0166666666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,73,615,N04,BMT,Sea Beach,New Utrecht Av,Bk,N,Open Cut,40.624842,-73.996353,Manhattan,Coney Island,1,,POINT (-73.996353 40.624842)
03/01/2023,Bronx,Elevator,EL121,4,2,2,0,83.0,1.0,124.0,124.0,0.984543010752688,122.08333333333334,124.0,0.984475806451613,732.45,744.0,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360,360,360,601,IRT,Pelham,Pelham Bay Park,Bx,6,Elevated,40.852462,-73.828121,,Manhattan,1,,POINT (-73.828121 40.852462)
03/01/2023,Brooklyn,Elevator,EL397,7,5,2,0,181.0,0.987231182795699,122.41666666666669,124.0,1.0,124.0,124.0,0.974708781362007,725.1833333333334,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,112,630,M08,BMT,Myrtle Av,Myrtle-Wyckoff Avs,Bk,M,Elevated,40.69943,-73.912385,Manhattan,Metropolitan Av,1,,POINT (-73.912385 40.69943)
03/01/2023,Brooklyn,Elevator,EL397,7,5,2,0,181.0,0.987231182795699,122.41666666666669,124.0,1.0,124.0,124.0,0.974708781362007,725.1833333333334,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,128,630,L17,BMT,Canarsie,Myrtle-Wyckoff Avs,Bk,L,Subway,40.699814,-73.911586,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.911586 40.699814)
03/01/2023,Manhattan,Elevator,EL282,1,1,0,0,22.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992898745519713,738.7166666666667,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9,9,9,R14,BMT,Broadway - Brighton,57 St-7 Av,M,N Q R W,Subway,40.764664,-73.980658,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.980658 40.764664)
03/01/2023,Queens,Elevator,EL490X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198,198,198,H03,IND,Rockaway,Howard Beach-JFK Airport,Q,A,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,,POINT (-73.830301 40.660476)
03/01/2023,Brooklyn,Elevator,EL340,2,2,0,0,22.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989090501792115,735.8833333333333,744.0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627,139,627,S01,BMT,Franklin Shuttle,Franklin Av,Bk,S,Elevated,40.680596,-73.955827,,Prospect Park,1,,POINT (-73.955827 40.680596)
03/01/2023,Brooklyn,Elevator,EL340,2,2,0,0,22.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989090501792115,735.8833333333333,744.0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627,178,627,A45,IND,8th Av - Fulton St,Franklin Av,Bk,C,Subway,40.68138,-73.956848,Manhattan,Euclid Av,1,,POINT (-73.956848 40.68138)
03/01/2023,Brooklyn,Elevator,EL304,3,1,2,0,227.0,0.995967741935484,123.5,124.0,0.967741935483871,119.99999999999996,124.0,0.97320788530466,724.0666666666666,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,27,617,R31,BMT,4th Av,Atlantic Av-Barclays Ctr,Bk,D N R,Subway,40.683666,-73.97881,Manhattan,Coney Island - Bay Ridge,1,,POINT (-73.97881 40.683666)
03/01/2023,Brooklyn,Elevator,EL304,3,1,2,0,227.0,0.995967741935484,123.5,124.0,0.967741935483871,119.99999999999996,124.0,0.97320788530466,724.0666666666666,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,40,617,D24,BMT,Broadway - Brighton,Atlantic Av-Barclays Ctr,Bk,B Q,Subway,40.68446,-73.97689,Manhattan,Brighton Beach & Coney Island,1,,POINT (-73.97689 40.68446)
03/01/2023,Brooklyn,Elevator,EL304,3,1,2,0,227.0,0.995967741935484,123.5,124.0,0.967741935483871,119.99999999999996,124.0,0.97320788530466,724.0666666666666,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,338,617,235,IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,2 3 4 5,Subway,40.684359,-73.977666,Manhattan,Flatbush - New Lots,1,,POINT (-73.977666 40.684359)
03/01/2023,Bronx,Elevator,EL195,4,4,0,0,100.0,1.0,124.0,124.0,1.0,124.0,124.0,0.979480286738351,728.7333333333333,744.0,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371,371,371,613,IRT,Pelham,Hunts Point Av,Bx,6,Subway,40.820948,-73.890549,Pelham Bay Park,Manhattan,1,,POINT (-73.890549 40.820948)
03/01/2023,Queens,Elevator,EL448X,0,0,0,0,,0.960349462365591,119.08333333333334,124.0,0.935483870967742,116.0,124.0,0.946214157706093,703.9833333333333,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279,279,279,G06,IND,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,Q,E J Z,Subway,40.700486,-73.807969,Jamaica Center,Manhattan,1,,POINT (-73.807969 40.700486)
03/01/2023,Manhattan,Elevator,EL227,8,6,2,1,249.0,0.900537634408602,111.66666666666664,124.0,0.995967741935484,123.5,124.0,0.941756272401434,700.6666666666666,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164,164,164,A28,IND,8th Av - Fulton St,34 St-Penn Station,M,A C E,Subway,40.752287,-73.993391,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.993391 40.752287)
03/01/2023,Manhattan,Elevator,EL226,1,1,0,0,249.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992495519713262,738.4166666666666,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164,164,164,A28,IND,8th Av - Fulton St,34 St-Penn Station,M,A C E,Subway,40.752287,-73.993391,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.993391 40.752287)
03/01/2023,Manhattan,Elevator,EL115,1,1,0,0,15.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992921146953405,738.7333333333333,744.0,190ST-8AV-A,145,190 St - Station,145,145,145,A05,IND,8th Av - Fulton St,190 St,M,A,Subway,40.859022,-73.93418,207 St,Downtown & Brooklyn,0,,POINT (-73.93418 40.859022)
03/01/2023,Manhattan,Elevator,EL287X,0,0,0,0,,0.419354838709677,51.999999999999986,124.0,0.419354838709677,51.999999999999986,124.0,0.422647849462366,314.45,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609,226,609,D16,IND,6th Av - Culver,42 St-Bryant Pk,M,B D F M,Subway,40.754222,-73.984569,Uptown & The Bronx - Queens,Downtown & Brooklyn,0,,POINT (-73.984569 40.754222)
03/01/2023,Manhattan,Elevator,EL287X,0,0,0,0,,0.419354838709677,51.999999999999986,124.0,0.419354838709677,51.999999999999986,124.0,0.422647849462366,314.45,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609,466,609,724,IRT,Flushing,5 Av,M,7,Subway,40.753821,-73.981963,Queens,34 St - Hudson Yards,0,,POINT (-73.981963 40.753821)
03/01/2023,Brooklyn,Elevator,EL323,4,1,3,2,219.0,0.972983870967742,120.64999999999998,124.0,1.0,124.0,124.0,0.97945788530466,728.7166666666667,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345,345,345,250,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897,-73.932942,Manhattan,New Lots,1,,POINT (-73.932942 40.668897)
03/01/2023,Manhattan,Elevator,EL144,6,1,5,0,207.0,0.780241935483871,96.75,124.0,0.868682795698925,107.71666666666668,124.0,0.810237455197133,602.8166666666667,744.0,125ST-8AV-A/B/C/D,153,125 St - Station,153,153,153,A15,IND,8th Av - Fulton St,125 St,M,A B C D,Subway,40.811109,-73.952343,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.952343 40.811109)
03/01/2023,Manhattan,Elevator,EL12X,0,0,0,0,,0.903225806451613,112.0,124.0,0.891129032258064,110.5,124.0,0.900403225806452,669.9000000000001,744.0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328,328,328,138,IRT,Broadway - 7Av,WTC Cortlandt,M,1,Subway,40.711835,-74.012188,Uptown & The Bronx,Downtown,1,,POINT (-74.012188 40.711835)
03/01/2023,Manhattan,Elevator,EL120,2,2,0,0,16.0,1.0,124.0,124.0,1.0,124.0,124.0,0.988552867383513,735.4833333333333,744.0,190ST-8AV-A,145,190 St - Station,145,145,145,A05,IND,8th Av - Fulton St,190 St,M,A,Subway,40.859022,-73.93418,207 St,Downtown & Brooklyn,0,,POINT (-73.93418 40.859022)
03/01/2023,Queens,Elevator,EL450X,0,0,0,0,,0.831586021505376,103.11666666666666,124.0,0.838709677419355,104.0,124.0,0.837522401433692,623.1166666666667,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279,279,279,G06,IND,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,Q,E J Z,Subway,40.700486,-73.807969,Jamaica Center,Manhattan,1,,POINT (-73.807969 40.700486)
03/01/2023,Manhattan,Elevator,EL334,4,3,1,0,215.0,0.967741935483871,119.99999999999996,123.99999999999996,0.978225806451613,121.29999999999995,123.99999999999996,0.97921146953405,728.5333333333333,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167,167,167,A32,IND,8th Av - Fulton St,W 4 St-Wash Sq,M,A C E,Subway,40.732338,-74.000495,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.000495 40.732338)
03/01/2023,Manhattan,Elevator,EL334,4,3,1,0,215.0,0.967741935483871,119.99999999999996,123.99999999999996,0.978225806451613,121.29999999999995,123.99999999999996,0.97921146953405,728.5333333333333,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167,167,167,D20,IND,6th Av - Culver,W 4 St-Wash Sq,M,B D F M,Subway,40.732338,-74.000495,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.000495 40.732338)
03/01/2023,Brooklyn,Elevator,EL747X,0,0,0,0,,0.790591397849462,98.03333333333332,124.0,0.778225806451613,96.5,124.0,0.783579749103943,582.9833333333333,744.0,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175,175,175,A42,IND,8th Av - Fulton St,Hoyt-Schermerhorn Sts,Bk,A C G,Subway,40.688484,-73.985001,Manhattan - Church Av,Euclid Av & Queens - Court Sq,0,,POINT (-73.985001 40.688484)
03/01/2023,Manhattan,Elevator,EL238,12,7,5,0,280.0,0.823521505376344,102.11666666666667,124.0,0.911290322580645,113.0,124.0,0.864112903225806,642.9000000000001,744.0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314,314,314,124,IRT,Broadway - 7Av,66 St-Lincoln Center,M,1,Subway,40.77344,-73.982209,Uptown & The Bronx,Downtown,1,,POINT (-73.982209 40.77344)
03/01/2023,Queens,Elevator,EL495X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198,198,198,H03,IND,Rockaway,Howard Beach-JFK Airport,Q,A,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,,POINT (-73.830301 40.660476)
03/01/2023,Queens,Elevator,EL489X,0,0,0,0,,0.516129032258065,64.00000000000001,124.0,0.575403225806452,71.35000000000002,124.0,0.545183691756272,405.6166666666667,744.0,AQUEDUCT-RACETRACK-RKY-A,196,Aqueduct-Racetrack - Station,196,196,196,H01,IND,Rockaway,Aqueduct Racetrack,Q,A,At Grade,40.668234,-73.834058,Manhattan,Rockaways,1,,POINT (-73.834058 40.668234)
03/01/2023,Brooklyn,Elevator,EL342,3,1,2,0,206.0,1.0,124.0,124.0,0.963440860215054,119.46666666666664,124.0,0.970564516129032,722.0999999999999,744.0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188,188,188,A55,IND,8th Av - Fulton St,Euclid Av,Bk,A C,Subway,40.675377,-73.872106,Manhattan,Lefferts - Rockaways,1,,POINT (-73.872106 40.675377)
03/01/2023,Manhattan,Elevator,EL11X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328,328,328,138,IRT,Broadway - 7Av,WTC Cortlandt,M,1,Subway,40.711835,-74.012188,Uptown & The Bronx,Downtown,1,,POINT (-74.012188 40.711835)
03/01/2023,Manhattan,Elevator,EL178,2,2,0,0,113.0,0.998655913978495,123.83333333333331,124.0,0.989247311827957,122.66666666666666,124.0,0.992495519713262,738.4166666666666,744.0,DYCKMANST-BWY7-1,299,Dyckman St - Station,299,299,299,109,IRT,Broadway - 7Av,Dyckman St,M,1,Elevated,40.860531,-73.925536,Uptown & The Bronx,Downtown,1,,POINT (-73.925536 40.860531)
03/01/2023,Queens,Elevator,EL421,6,4,2,0,206.0,0.980645161290322,121.60000000000002,124.0,1.0,124.0,124.0,0.97513440860215,725.5,744.0,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,267,616,G14,IND,Queens Blvd,Jackson Hts-Roosevelt Av,Q,E F M R,Subway,40.746644,-73.891338,Forest Hills - Jamaica,Manhattan,1,,POINT (-73.891338 40.746644)
03/01/2023,Queens,Elevator,EL421,6,4,2,0,206.0,0.980645161290322,121.60000000000002,124.0,1.0,124.0,124.0,0.97513440860215,725.5,744.0,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,454,616,710,IRT,Flushing,74 St-Broadway,Q,7,Elevated,40.746848,-73.891394,Flushing,Manhattan,1,,POINT (-73.891394 40.746848)
03/01/2023,Brooklyn,Elevator,EL346,2,1,1,0,106.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991285842293907,737.5166666666667,744.0,UTICAAV-8AV-A/C,181,Utica Av - Station,181,181,181,A48,IND,8th Av - Fulton St,Utica Av,Bk,A C,Subway,40.679364,-73.930729,Manhattan,Euclid - Lefferts - Rockaways,1,,POINT (-73.930729 40.679364)
03/01/2023,Queens,Elevator,EL493X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198,198,198,H03,IND,Rockaway,Howard Beach-JFK Airport,Q,A,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,,POINT (-73.830301 40.660476)
03/01/2023,Manhattan,Elevator,EL249,2,1,1,0,74.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992047491039427,738.0833333333333,744.0,86ST-2AV-Q,476,86 St - Station,476,476,476,Q04,IND,Second Av,86 St,M,Q,Subway,40.777891,-73.951787,Uptown,Downtown & Brooklyn,1,,POINT (-73.951787 40.777891)
03/01/2023,Manhattan,Elevator,EL292,2,1,1,0,31.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989986559139785,736.5500000000001,744.0,1AV-CNR-L,119,1 Av - Station,119,119,119,L06,BMT,Canarsie,1 Av,M,L,Subway,40.730953,-73.981628,8 Av,Brooklyn,1,,POINT (-73.981628 40.730953)
03/01/2023,Queens,Elevator,EL465,1,1,0,0,32.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992943548387097,738.75,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2,2,2,R03,BMT,Astoria,Astoria Blvd,Q,N W,Elevated,40.770258,-73.917843,Astoria - Ditmars Blvd,Manhattan,1,,POINT (-73.917843 40.770258)
03/01/2023,Bronx,Elevator,EL185,8,5,3,1,195.0,0.903225806451613,112.0,124.0,0.944354838709677,117.1,124.0,0.916308243727599,681.7333333333333,744.0,231ST-BWY7-1,295,231 St - Station,295,295,295,104,IRT,Broadway - 7Av,231 St,Bx,1,Elevated,40.878856,-73.904834,242 St,Manhattan,1,,POINT (-73.904834 40.878856)
03/01/2023,Manhattan,Elevator,EL204,2,1,1,0,31.0,1.0,124.0,124.0,0.993279569892473,123.16666666666666,124.0,0.992226702508961,738.2166666666667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610,402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.976848 40.751776)
03/01/2023,Manhattan,Elevator,EL204,2,1,1,0,31.0,1.0,124.0,124.0,0.993279569892473,123.16666666666666,124.0,0.992226702508961,738.2166666666667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610,465,610,723,IRT,Flushing,Grand Central-42 St,M,7,Subway,40.751431,-73.976041,Queens,34 St - Hudson Yards,1,,POINT (-73.976041 40.751431)
03/01/2023,Manhattan,Elevator,EL204,2,1,1,0,31.0,1.0,124.0,124.0,0.993279569892473,123.16666666666666,124.0,0.992226702508961,738.2166666666667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610,469,610,901,IRT,Lexington - Shuttle,Grand Central-42 St,M,S,Subway,40.752769,-73.979189,Times Sq,,1,,POINT (-73.979189 40.752769)
03/01/2023,Queens,Elevator,EL426,6,1,5,0,193.0,0.997715053763441,123.71666666666668,124.0,0.978494623655914,121.33333333333331,124.0,0.982818100358423,731.2166666666667,744.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451,451,451,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1,,POINT (-73.869527 40.749145)
03/01/2023,Brooklyn,Elevator,EL757,2,1,1,0,27.0,1.0,124.0,124.0,0.97486559139785,120.88333333333333,124.0,0.98864247311828,735.55,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341,341,341,238,IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,2 3,Subway,40.671987,-73.964375,Manhattan,Flatbush - New Lots,1,,POINT (-73.964375 40.671987)
03/01/2023,Brooklyn,Elevator,EL738,8,5,3,0,44.0,0.960215053763441,119.06666666666666,124.0,0.969758064516129,120.25,124.0,0.970340501792115,721.9333333333334,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,63,615,B16,BMT,West End,62 St,Bk,D,Elevated,40.626472,-73.996895,Manhattan,Coney Island,1,,POINT (-73.996895 40.626472)
03/01/2023,Brooklyn,Elevator,EL738,8,5,3,0,44.0,0.960215053763441,119.06666666666666,124.0,0.969758064516129,120.25,124.0,0.970340501792115,721.9333333333334,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,73,615,N04,BMT,Sea Beach,New Utrecht Av,Bk,N,Open Cut,40.624842,-73.996353,Manhattan,Coney Island,1,,POINT (-73.996353 40.624842)
03/01/2023,Brooklyn,Elevator,EL322,1,1,0,0,219.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993660394265233,739.2833333333333,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345,345,345,250,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897,-73.932942,Manhattan,New Lots,1,,POINT (-73.932942 40.668897)
03/01/2023,Manhattan,Elevator,EL442,5,3,2,1,75.0,0.994623655913978,123.33333333333331,124.0,1.0,124.0,124.0,0.976232078853047,726.3166666666666,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223,223,223,B08,IND,63rd St,Lexington Av/63 St,M,F Q,Subway,40.764629,-73.966113,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.966113 40.764629)
03/01/2023,Manhattan,Elevator,EL710,3,3,0,0,188.0,1.0,123.99999999999996,123.99999999999996,1.0,123.99999999999996,123.99999999999996,0.992338709677419,738.3,744.0,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414,414,414,420,IRT,Lexington Av,Bowling Green,M,4 5,Subway,40.704817,-74.014065,Uptown & The Bronx,Brooklyn,1,,POINT (-74.014065 40.704817)
03/01/2023,Manhattan,Elevator,EL126,10,2,8,5,77.0,0.953629032258064,118.25,124.0,0.938844086021505,116.41666666666666,124.0,0.932549283154122,693.8166666666666,744.0,125ST-LEX-4/5/6,392,125 St - Station,392,392,392,621,IRT,Lexington Av,125 St,M,4 5 6,Subway,40.804138,-73.937594,The Bronx,Downtown & Brooklyn,1,,POINT (-73.937594 40.804138)
03/01/2023,Manhattan,Elevator,EL108,5,4,1,1,16.0,0.933467741935484,115.75,124.0,1.0,124.0,124.0,0.968033154121864,720.2166666666667,744.0,181ST-BWY7-1,301,181 St - Station,301,301,301,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0,,POINT (-73.933596 40.849505)
